Latitude,Longitude,District,Block,Village,RL_mm,WL_Jun20,Groundwater,Rainfall
29.9,76.580556,Kaithal,Dhand,Jadoula,241.2,36.2,0,2
29.853056,76.656111,Kaithal,Dhand,Kaul,245.4,31.5,0,2
29.891389,76.661667,Kaithal,Dhand,Pabnawa,246.8,34.2,0,2
29.839444,76.585278,Kaithal,Dhand,Pharal,243.5,34.75,0,2
29.813889,76.686944,Kaithal,Dhand,Sakra,243.82,27.2,0,2
29.810278,76.640278,Kaithal,Dhand,Sangrauli,243.9,30.8,0,2
29.866944,76.579167,Kaithal,Dhand,Solu Majra,244.3,35.3,0,2
29.846944,76.515,Kaithal,Dhand,Teek,240,36.65,0,2
29.67,76.801667,Kaithal,Gulha,Agondh,232.05,48.1,0,1
30.073056,76.3625,Kaithal,Gulha,Badsui,237.39,37.95,0,2
30.026111,76.384167,Kaithal,Gulha,Balbehra,232.5,39.42,0,1
30.105833,76.376667,Kaithal,Gulha,Baopur,242.76,35.45,0,2
30.063611,76.415833,Kaithal,Gulha,Bhagal,242.8,36.31,0,2
30.056389,76.243611,Kaithal,Gulha,Bhatian,235.4,38.63,0,2
29.978056,76.314167,Kaithal,Gulha,Bhuna,236.65,58.03,0,2
30.099167,76.45,Kaithal,Gulha,Bhusala,242.5,37.97,0,2
29.995833,76.424167,Kaithal,Gulha,Bichhian,241,34.4,0,2
30.110278,76.269444,Kaithal,Gulha,Chaba,237,40.12,0,2
30.048056,76.333611,Kaithal,Gulha,Cheeka,238.64,46.85,0,2
30.039444,76.296944,Kaithal,Gulha,Gulha,238.53,46.56,0,2
30.059722,76.370833,Kaithal,Gulha,Harigarh Kingan,238.75,39.24,0,2
30.152778,76.418611,Kaithal,Gulha,Jodwa,242.25,40.05,0,2
30.072222,76.325833,Kaithal,Gulha,Khushal Majra,240,41.18,0,2
29.981667,76.421389,Kaithal,Gulha,Machherheri,236.9,31.43,0,2
30.130278,76.227778,Kaithal,Gulha,Mahmudpur,240,40.52,0,2
29.981111,76.233611,Kaithal,Gulha,Majri,233.25,51.7,0,2
29.961111,76.250556,Kaithal,Gulha,Mast Garh,233.4,58.63,0,2
30.001944,76.3475,Kaithal,Gulha,Peedal,238.75,47.35,0,2
30.119444,76.44,Kaithal,Gulha,Ratta Khera Khurana,243,38.99,0,2
29.993333,76.400556,Kaithal,Gulha,Rewar,238.5,38.4,0,2
30.043611,76.244444,Kaithal,Gulha,Seo Majra,235,39.96,0,2
30.067222,76.4075,Kaithal,Gulha,Sinh,240.75,38.81,0,2
30.000556,76.284722,Kaithal,Gulha,Sultania,235,55.95,0,2
29.748889,76.380833,Kaithal,Kaithal,Chandana/Patti Choudri,235,32.55,0,2
29.787778,76.305278,Kaithal,Kaithal,Chhot,234.1,38.41,0,2
29.811809,76.525072,Kaithal,Kaithal,Dhons,237.5,33.5,0,2
29.756944,76.296944,Kaithal,Kaithal,Dhundheri,233.11,27.44,0,2
29.7975,76.266667,Kaithal,Kaithal,Dilluwala/Malkheri,233.68,49.75,0,2
29.7875,76.354167,Kaithal,Kaithal,Franswala,235.24,27.35,0,2
29.816111,76.469444,Kaithal,Kaithal,Geong,236,33,0,2
29.768611,76.263333,Kaithal,Kaithal,Guhna,232,33.2,0,1
29.903889,76.455278,Kaithal,Kaithal,Jaswanti,240.95,40,0,2
29.797333,76.373906,Kaithal,Kaithal,Kaithal,236.5,33.05,0,2
29.822222,76.494444,Kaithal,Kaithal,Kathwar,238.66,34,0,2
29.866111,76.475,Kaithal,Kaithal,Keorak,237.87,39,0,2
29.862778,76.405,Kaithal,Kaithal,Khurana,238.79,39.7,0,2
29.835833,76.418889,Kaithal,Kaithal,Kultaran,235.1,37,0,2
29.83,76.287778,Kaithal,Kaithal,Ladana Baba,235.15,52.5,0,2
29.823056,76.332222,Kaithal,Kaithal,Manas,235.68,43.92,0,2
29.778333,76.505278,Kaithal,Kaithal,Mundri,236.85,25.1,0,2
29.776111,76.458889,Kaithal,Kaithal,Narar,236,22.65,0,2
29.935,76.4525,Kaithal,Kaithal,Nauch,240.95,38.9,0,2
29.744167,76.418889,Kaithal,Kaithal,Peoda,235.58,18.35,1,2
29.735833,76.274444,Kaithal,Kaithal,Sajuma,232.18,13.6,1,1
29.843611,76.227222,Kaithal,Kaithal,Sangatpura,234.82,56.7,0,2
29.803611,76.230278,Kaithal,Kaithal,Sanghan,235,51.25,0,2
30.212222,77.105,Kaithal,Kaithal,Saran,233.58,15.95,1,2
29.848056,76.342222,Kaithal,Kaithal,Serta,236.43,45.3,0,2
29.780278,76.419722,Kaithal,Kaithal,Sher Garh,236,22.55,0,2
29.7125,76.470556,Kaithal,Kaithal,Sisla,236,20.5,0,2
29.8525,76.440278,Kaithal,Kaithal,Ujjana,237.96,39,0,2
29.651111,76.368333,Kaithal,Kalayat,Balu,232.25,10.6,1,1
29.712222,76.3225,Kaithal,Kalayat,Bata Sadan,231.08,8.4,1,1
29.728889,76.365,Kaithal,Kalayat,Dumara,232.98,10.2,1,1
29.646389,76.334444,Kaithal,Kalayat,Julani Khera,234.2,10.21,1,2
29.667778,76.252778,Kaithal,Kalayat,Kalayat,229,6,1,1
29.667778,76.252778,Kaithal,Kalayat,Kalayat,228.17,7.96,1,1
29.591111,76.286389,Kaithal,Kalayat,Kalesar,232.1,15.4,1,1
29.703333,76.369444,Kaithal,Kalayat,Kalram,232.1,10.4,1,1
29.598611,76.325,Kaithal,Kalayat,Kamalpur,230.36,15.2,1,1
29.689722,76.276944,Kaithal,Kalayat,Khark Pandwa,233.3,5,1,2
29.708333,76.225833,Kaithal,Kalayat,Kheri Lamba,231.58,5.9,1,1
29.581111,76.268333,Kaithal,Kalayat,Kheri Sherkhan,228.05,17.6,1,1
29.683333,76.207778,Kaithal,Kalayat,Kolekhan,230.33,7.2,1,1
29.730278,76.208333,Kaithal,Kalayat,Kurar,230.56,17.8,1,1
29.624722,76.266944,Kaithal,Kalayat,Mataur,229.4,10,1,1
29.655,76.230833,Kaithal,Kalayat,Pinju Pura,229,9.65,1,1
29.663333,76.285833,Kaithal,Kalayat,Ramgarh Pandwa (Dry),234.59,6,1,2
29.761667,76.216389,Kaithal,Kalayat,Sinad/Haripura,234.5,44.2,0,2
29.683056,76.695833,Kaithal,Pundri,Badnara,243.7,31.5,0,2
29.643333,76.576111,Kaithal,Pundri,Bakal,236.8,30,0,2
28.590556,76.118333,Kaithal,Pundri,Barsana,239.4,30.65,0,2
29.666111,76.516944,Kaithal,Pundri,Bhana,233.5,20.1,0,2
29.660556,76.623056,Kaithal,Pundri,Deeg,235,25.1,0,2
30.281389,77.095278,Kaithal,Pundri,Duliana,242.8,32.05,0,2
29.784167,76.651944,Kaithal,Pundri,Dusain,242.9,32.54,0,2
29.703333,76.6275,Kaithal,Pundri,Habri,239.5,29.43,0,2
29.687778,76.594167,Kaithal,Pundri,Hajwana,239.12,26.7,0,2
29.73211,76.55056,Kaithal,Pundri,Jatheri,239,27.79,0,2
29.745556,76.593889,Kaithal,Pundri,Kheri Sikandra,240,30.6,0,2
29.742222,76.6375,Kaithal,Pundri,Munarheri,242.15,30,0,2
29.706111,76.531389,Kaithal,Pundri,Pai,239.56,27.4,0,2
29.728333,76.505,Kaithal,Pundri,Pilni,238.75,24.25,0,2
29.759865,76.575804,Kaithal,Pundri,Pundri,240.61,41.46,0,2
29.759865,76.575804,Kaithal,Pundri,Pundri,241.1,41.46,0,2
29.755278,76.681389,Kaithal,Pundri,Rasina,242.24,32.89,0,2
29.728611,76.666389,Kaithal,Pundri,Sanch,242.5,32.02,0,2
29.69,76.670833,Kaithal,Pundri,Sirsal,243.5,32.95,0,2
29.772222,76.616111,Kaithal,Pundri,Teontha,242.15,33.6,0,2
29.773889,76.404167,Kaithal,Rajound,Jakhouli,232.76,19.86,1,1
29.587778,76.431944,Kaithal,Rajound,Kheri Raowali,229.5,15.6,1,1
29.617222,76.435833,Kaithal,Rajound,Kichana,232.21,17.6,1,1
29.549167,76.385278,Kaithal,Rajound,Kithana,228.3,18.3,1,1
29.585278,76.533889,Kaithal,Rajound,Mandwal,234.6,22.1,0,2
29.658056,76.475833,Kaithal,Rajound,N.K.Majra,235.6,18.5,1,2
29.575278,76.488056,Kaithal,Rajound,Rajaund,222.52,17,1,1
29.563056,76.4225,Kaithal,Rajound,Rohera,226.15,18.2,1,1
29.629722,76.499444,Kaithal,Rajound,Serdha,234,20,1,2
29.677778,76.468333,Kaithal,Rajound,Songal,233.98,18.4,1,2
29.619167,76.397778,Kaithal,Rajound,Taragarh,231.7,16.7,1,1
29.906667,76.383333,Kaithal,Sewan,Firoj Pur,237.1,42.9,0,2
29.922222,76.2925,Kaithal,Sewan,Janed Pur,235.05,56,0,2
29.915,76.424444,Kaithal,Sewan,Kawartan,240.95,43.35,0,2
29.873333,76.306667,Kaithal,Sewan,Kheri Gulamali,235.8,53.3,0,2
29.921667,76.289444,Kaithal,Sewan,Ladana Chakku,236,60.1,0,2
29.926667,76.384444,Kaithal,Sewan,Mandi Sandran,236.73,46.75,0,2
29.921389,76.223056,Kaithal,Sewan,Ramthali/Kharaka sahib,236.5,61.65,0,2
29.887222,76.357222,Kaithal,Sewan,Sewan,238.2,47.95,0,2
29.930278,76.337222,Kaithal,Sewan,Sontha,236.9,54.5,0,2
29.938056,76.191944,Kaithal,Sewan,Urlana (Reported)(P.F.),245.6,47.25,0,2
29.47853,76.553479,Karnal,Assandh,Ardana,232.6,21.1,0,1
29.52212,76.605778,Karnal,Assandh,Assandh,236.42,20.85,0,2
29.486024,76.51983,Karnal,Assandh,Bahri,233.41,28.9,0,2
29.584083,76.562994,Karnal,Assandh,Bilona,232.49,27.4,0,1
29.629181,76.630367,Karnal,Assandh,Chochra,238.06,30,0,2
29.626866,76.672695,Karnal,Assandh,Choor Karsa,238.75,29,0,2
29.484871,76.624196,Karnal,Assandh,Dhanoli,241.95,22.03,0,2
29.509893,76.660144,Karnal,Assandh,Dupedi,235.91,24.3,0,2
29.464674,76.494737,Karnal,Assandh,Gangatehri,234.25,27.4,0,2
29.537169,76.63079,Karnal,Assandh,Jaisingh Pura,236.64,18.37,1,2
29.589805,76.704663,Karnal,Assandh,Jalmana,237.7,26.9,0,2
29.431717,76.51041,Karnal,Assandh,Jhimri Khera,227.88,25.63,0,1
29.551284,76.541255,Karnal,Assandh,KheriSarafali,235.63,27.4,0,2
29.562919,76.585561,Karnal,Assandh,Khizrabad,236.29,28.3,0,2
29.515554,76.547527,Karnal,Assandh,Mund,232.8,27.08,0,1
29.498394,76.678686,Karnal,Assandh,Padhana,241.34,25.9,0,2
29.614085,76.613248,Karnal,Assandh,Pingala,240.15,29.84,0,2
29.462525,76.490375,Karnal,Assandh,Popra,238.25,28.65,0,2
29.581782,76.622751,Karnal,Assandh,Rattak,234.28,27.6,0,2
29.481792,76.708432,Karnal,Assandh,Risalwa,237.23,26.1,0,2
29.502021,76.714362,Karnal,Assandh,Salwan,235.25,24.7,0,2
29.563333,76.694558,Karnal,Assandh,Thari,236.4,25.3,0,2
29.58917,76.661266,Karnal,Assandh,Uplani,237.25,27.3,0,2
29.490916,77.002209,Karnal,Gharaunda,Ali Pur,238.55,33.22,0,2
29.505712,77.048275,Karnal,Gharaunda,Barsat,236.85,23.02,0,2
29.569205,76.985097,Karnal,Gharaunda,Bastara,246.05,34.43,0,2
29.59743,76.932249,Karnal,Gharaunda,Beejna,243.6,15.38,1,2
29.495257,76.909999,Karnal,Gharaunda,Begam Pur,241.4,21.59,0,2
29.558754,77.035733,Karnal,Gharaunda,Choura,239.91,21.46,0,2
29.481503,77.049468,Karnal,Gharaunda,Farid Pur,237.7,25.05,0,2
29.534575,76.977527,Karnal,Gharaunda,Gharaunda,240.9,32.85,0,2
29.590792,77.047106,Karnal,Gharaunda,Imratpur Kalan,242.44,19.77,1,2
30.123639,77.081721,Karnal,Gharaunda,Jhimerheri,243.59,20.58,0,2
29.512365,77.025586,Karnal,Gharaunda,Kalheri,238.25,32.1,0,2
29.493652,76.964534,Karnal,Gharaunda,Kohand,238.5,33.3,0,2
29.600566,77.015573,Karnal,Gharaunda,Kutail,241.2,27.98,0,2
29.530876,77.084692,Karnal,Gharaunda,Mundi Garhi,238,7.3,1,2
29.574736,76.94386,Karnal,Gharaunda,Rasin,244.25,20.15,0,2
29.562018,77.069858,Karnal,Gharaunda,Sadarpur,238.4,10.49,1,2
29.920725,76.968291,Karnal,Indri,Badson,253.9,36.6,0,2
29.922475,77.104101,Karnal,Indri,Budanpur Kh.,256.27,9.29,1,2
29.910848,77.177273,Karnal,Indri,Chandron,243.15,5.5,1,2
29.975711,77.123814,Karnal,Indri,Dhanaura,258.3,7.4,1,2
29.497725,76.953525,Karnal,Indri,Gudha,257.15,13.15,1,2
29.882117,77.05014,Karnal,Indri,Indri,256.56,13.37,1,2
29.922908,77.073694,Karnal,Indri,Jainpur,260.2,10.9,1,2
29.84363,77.024577,Karnal,Indri,Janesron,244.7,15.85,1,2
29.931807,77.055263,Karnal,Indri,Khanpur,250,14.9,1,2
29.937246,77.145775,Karnal,Indri,Mukhala,253.82,7.81,1,2
29.885393,77.149979,Karnal,Indri,Musepur,252.8,7.73,1,2
29.824349,77.009695,Karnal,Indri,Samora,250.3,13.1,1,2
29.944247,76.984759,Karnal,Indri,Udana,256.68,37.65,0,2
29.863055,77.178516,Karnal,Indri,Zaptichapar,255.25,4.62,2,2
29.625431,77.094006,Karnal,Karnal,Andhera,242.5,10.92,1,2
29.659482,77.08718,Karnal,Karnal,Chundipur,242.6,15.95,1,2
29.762757,77.008581,Karnal,Karnal,Darar,248.32,17.03,1,2
29.726016,76.888119,Karnal,Karnal,Kachwa,247.65,21.56,0,2
29.708353,76.910217,Karnal,Karnal,Kalampura,250.25,21.75,0,2
29.63841,76.98185,Karnal,Karnal,Kambopura,242.65,20.35,0,2
29.63841,76.988432,Karnal,Karnal,Karnal,251.93,25.2,0,2
29.610918,77.087584,Karnal,Karnal,Manglora,243.5,13.25,1,2
29.686123,76.953474,Karnal,Karnal,Mustfabad,246.75,9.08,1,2
29.686402,77.093407,Karnal,Karnal,Nalipar,242.45,13.55,1,2
29.685646,77.114115,Karnal,Karnal,Nasirpur,247.25,9.2,1,2
29.687659,77.019888,Karnal,Karnal,Phusgarh,242.15,21.35,0,2
29.719874,76.94076,Karnal,Karnal,Pundrak,252.07,23.8,0,2
29.79539,77,Karnal,Karnal,Ramba,254.5,14.25,1,2
29.643452,77.018073,Karnal,Karnal,Ranwar,244.75,16.85,1,2
29.691038,77.055693,Karnal,Karnal,Subri,245.25,21.17,0,2
29.742884,77.018921,Karnal,Karnal,Taprana,248.5,21.4,0,2
29.740898,76.971401,Karnal,Karnal,Uchana,250.32,19.8,1,2
29.756709,77.061509,Karnal,Kunjpura,Baragaon,251.28,19.05,1,2
29.839653,77.114549,Karnal,Kunjpura,Biyana,252.26,13.2,1,2
29.82068,77.108006,Karnal,Kunjpura,Chandsamand,249.05,10.57,1,2
29.782668,77.108521,Karnal,Kunjpura,Gheer,248.55,9.17,1,2
29.745283,77.112433,Karnal,Kunjpura,Jaroli,249.25,9.28,1,2
29.870369,77.146749,Karnal,Kunjpura,Kalsora,256.25,10.76,1,2
29.71724,77.080936,Karnal,Kunjpura,kunjpura,247.75,16.3,1,2
29.721338,77.09503,Karnal,Kunjpura,Mahmadpur,262.5,14.15,1,2
29.727813,77.108702,Karnal,Kunjpura,Nabipur,250,10.26,1,2
29.828906,77.160087,Karnal,Kunjpura,Nangal,253.75,10.67,1,2
29.724418,77.055016,Karnal,Kunjpura,Newal,246.85,20.73,0,2
29.832447,77.134262,Karnal,Kunjpura,Randoli,254,9.37,1,2
29.792166,77.073463,Karnal,Kunjpura,Rindal,252,14.73,1,2
29.508499,76.78292,Karnal,Munak,Balla,243.59,22.89,0,2
29.600746,76.834668,Karnal,Munak,Bansa,242.18,24.28,0,2
29.575368,76.794729,Karnal,Munak,Bhamberheri,242.53,25.73,0,2
29.555276,76.88149,Karnal,Munak,Gagsina,240.9,12.5,1,2
29.48173,76.757287,Karnal,Munak,Goli,239,15.12,1,2
29.613837,76.898908,Karnal,Munak,Jani,247,12.3,1,2
29.556301,76.741685,Karnal,Munak,Kurlan,242.9,24.95,0,2
29.467033,76.790929,Karnal,Munak,Mormajra,235.43,19.5,1,2
29.516817,76.847008,Karnal,Munak,Munak,240.27,7.85,1,2
29.602513,76.786123,Karnal,Munak,Pacca Khera,242.25,28.41,0,2
29.628142,76.79794,Karnal,Munak,Peont,240.36,27.6,0,2
29.518628,76.94765,Karnal,Munak,Shekh Pura,243,25.9,0,2
29.83983,76.886856,Karnal,Nilokheri,Anjanthali,252.15,27.4,0,2
29.864247,76.875594,Karnal,Nilokheri,Barthal,252.1,30.95,0,2
29.753904,76.949245,Karnal,Nilokheri,Bhaini Khurd,237.34,22.4,0,2
29.870989,76.795889,Karnal,Nilokheri,Bursham,253.5,27.2,0,2
29.841526,76.846955,Karnal,Nilokheri,Dabarthala,250.02,27.1,0,2
29.828172,76.793033,Karnal,Nilokheri,Gholpura,248.5,26.56,0,2
29.753606,76.970774,Karnal,Nilokheri,Jhanjari,252.75,20.4,0,2
29.871928,76.955362,Karnal,Nilokheri,Kalsi,252.28,29.2,0,2
29.843452,76.709088,Karnal,Nilokheri,Karsa,248.77,23.4,0,2
29.804775,76.741191,Karnal,Nilokheri,Koer,245.34,24.9,0,2
29.864008,76.927391,Karnal,Nilokheri,ManakMajra,252.66,27.2,0,2
29.789144,76.770457,Karnal,Nilokheri,Mohrijagir,249.25,28,0,2
29.767553,76.88641,Karnal,Nilokheri,Nariana,252.92,22.6,0,2
29.836794,76.935591,Karnal,Nilokheri,Nilokheri,252.5,24.75,0,2
29.846497,76.756374,Karnal,Nilokheri,Patanpuri,249.14,27.2,0,2
29.79785,76.8221,Karnal,Nilokheri,RamanaRamani,249.59,26.9,0,2
29.761507,76.848252,Karnal,Nilokheri,Sagga,244.64,26.9,0,2
29.862252,76.992859,Karnal,Nilokheri,Sikri,252.55,25.6,0,2
29.790834,76.937006,Karnal,Nilokheri,Taraori,252.23,23.95,0,2
29.760338,76.726324,Karnal,Nissing,Amupur,247.1,30.2,0,2
29.66876,76.808737,Karnal,Nissing,Aungod,244.8,29.2,0,2
29.716392,76.825669,Karnal,Nissing,Balu,243.25,30.85,0,2
29.737531,76.724655,Karnal,Nissing,Bastli,248.15,30.9,0,2
29.728538,76.843332,Karnal,Nissing,Behlol pur,248.25,30.35,0,2
29.73727,76.75176,Karnal,Nissing,Brass,244.8,31.35,0,2
29.771028,76.70995,Karnal,Nissing,Chakda,249.5,26.1,0,2
29.673997,76.918057,Karnal,Nissing,Chirao,242.94,24.3,0,2
29.640315,76.713471,Karnal,Nissing,Dachar,241.96,32.65,0,2
29.672792,76.890825,Karnal,Nissing,Dadupur,247.5,22.3,0,2
29.646477,76.946517,Karnal,Nissing,Gogripur,246.02,10.9,1,2
29.763973,76.697249,Karnal,Nissing,Gohida,242.56,27.7,0,2
29.658501,76.746237,Karnal,Nissing,Gonder,241.65,31.2,0,2
29.712646,76.710059,Karnal,Nissing,Guniana,245.15,30.6,0,2
29.651501,76.868978,Karnal,Nissing,Jundla,246,24.09,0,2
29.690706,76.841331,Karnal,Nissing,Manjura,243.95,25.4,0,2
29.647627,76.912079,Karnal,Nissing,Naru Kheri,247,23.7,0,2
29.692628,76.751624,Karnal,Nissing,Nissing,242.59,35.45,0,2
29.766584,76.799554,Karnal,Nissing,Sambli,246.92,30.85,0,2
30.073056,76.980278,Kurukshetra,Babain,Babain (DWLR),261,43,0,2
30.131944,76.981944,Kurukshetra,Babain,Berthala,265.62,41.97,0,2
30.143987,77.012719,Kurukshetra,Babain,Lakhmari,267.75,42.94,0,2
30.128333,77.033333,Kurukshetra,Babain,Mangoli Jattan,269.75,39.48,0,2
30.078056,77.000556,Kurukshetra,Babain,R.S.Majra,270.23,42.3,0,2
30.113647,77.006553,Kurukshetra,Babain,Sunarian/Dhanani,264.5,44.23,0,2
30.040833,76.955278,Kurukshetra,Babain,Tatka,259,42.3,0,2
30.098611,76.784167,Kurukshetra,Ismailabad,Ajrawer,254.1,45.2,0,2
30.075833,76.722222,Kurukshetra,Ismailabad,Busthala,257.1,45.29,0,2
30.115556,76.666944,Kurukshetra,Ismailabad,Ismailabad,252.5,43.5,0,2
30.123056,76.649722,Kurukshetra,Ismailabad,Ismailpur,253.25,44.25,0,2
30.080278,76.668889,Kurukshetra,Ismailabad,Jalbehra,251.54,44.95,0,2
30.114167,76.741389,Kurukshetra,Ismailabad,Jhansa,254.95,44.1,0,2
30.043333,76.632778,Kurukshetra,Ismailabad,Malikpur,261,46.65,0,2
30.077222,76.641111,Kurukshetra,Ismailabad,Naisi,249.25,43.85,0,2
30.117222,76.711111,Kurukshetra,Ismailabad,Rohti,254.15,45.71,0,2
30.070833,76.7725,Kurukshetra,Ismailabad,Salpani Kl. (Reported),256.1,45.85,0,2
30.15,76.732222,Kurukshetra,Ismailabad,Shanti Nagar (Rptd),255.05,45.95,0,2
30.081389,76.583889,Kurukshetra,Ismailabad,Tangoli (Reported),246.75,41.89,0,2
30.166111,76.710556,Kurukshetra,Ismailabad,Thol,259.85,46.93,0,2
29.963333,77.093333,Kurukshetra,Ladwa,Badarpur,262.2,20.64,0,2
30.023889,77.058889,Kurukshetra,Ladwa,Bakali (Reported)(P.F.),263.49,41.46,0,2
29.974722,77.059722,Kurukshetra,Ladwa,Bapda,261,32.84,0,2
29.992222,77.018056,Kurukshetra,Ladwa,Barhan,261.9,41.37,0,2
30.002765,77.100202,Kurukshetra,Ladwa,Barshami,263.55,33.24,0,2
29.9575,77.058056,Kurukshetra,Ladwa,Braunda,262.1,21.58,0,2
29.980556,77.075,Kurukshetra,Ladwa,Budha,261.85,30.12,0,2
30.020556,76.986389,Kurukshetra,Ladwa,Chhapra (Chocked),266.7,37.95,0,2
30.070556,77.049722,Kurukshetra,Ladwa,Gaudha (Reported)(P.F.),266.4,41.39,0,2
29.957778,77.029722,Kurukshetra,Ladwa,Gobind Garh,263.1,29.52,0,2
29.996944,77.044444,Kurukshetra,Ladwa,Ladwa (DWLR),262.01,40,0,2
30.020556,76.986389,Kurukshetra,Ladwa,Lohara,260.85,41.94,0,2
30.186667,77.035,Kurukshetra,Pehowa,Adhoya,240.02,41.3,0,2
29.932061,76.597346,Kurukshetra,Pehowa,Batheri (DRY),244.79,39.63,0,2
29.964167,76.696944,Kurukshetra,Pehowa,Bhor Saidan,246.5,35.7,0,2
30.021944,76.662222,Kurukshetra,Pehowa,Chanalheri,247.5,45.02,0,2
30.059444,76.465833,Kurukshetra,Pehowa,Diwana,244,36.4,0,2
29.973611,76.559167,Kurukshetra,Pehowa,Galedwa,242.5,44.42,0,2
29.970771,76.712548,Kurukshetra,Pehowa,Garhi Roran,248.9,32.7,0,2
29.935556,76.551389,Kurukshetra,Pehowa,Gumthala Garhu,241.5,39.55,0,2
29.976111,76.493056,Kurukshetra,Pehowa,Helwa,257.6,37.8,0,2
30.021667,76.575,Kurukshetra,Pehowa,Jurasi khurd,245.04,43.73,0,2
30.014722,76.453056,Kurukshetra,Pehowa,Kakrala PF Rep.,241.6,39,0,2
30.050278,76.491667,Kurukshetra,Pehowa,Karaha Sahib,244.15,38.48,0,2
29.958056,76.492778,Kurukshetra,Pehowa,Mangna,240.75,39.3,0,2
29.981667,76.653056,Kurukshetra,Pehowa,Murtzapur,247,35.8,0,2
29.978092,76.571984,Kurukshetra,Pehowa,Pehowa,243.75,43.55,0,2
29.994167,76.456389,Kurukshetra,Pehowa,Ram Garh Ror,242,34.01,0,2
30.010556,76.554722,Kurukshetra,Pehowa,Saina Saida,245,42.66,0,2
29.956111,76.624444,Kurukshetra,Pehowa,Sandhola Reported,247.9,39.3,0,2
29.9325,76.663889,Kurukshetra,Pehowa,Sarsa,247.29,35.6,0,2
30.0125,76.695,Kurukshetra,Pehowa,Surmi,247.9,41.25,0,2
30.068333,76.555833,Kurukshetra,Pehowa,Teokar,245.35,40.3,0,2
29.916111,76.4975,Kurukshetra,Pehowa,Thana,239.7,38.7,0,2
30.006389,76.624167,Kurukshetra,Pehowa,Urnai,246.5,44.2,0,2
29.988333,76.922778,Kurukshetra,Pipli,Bir Mathana Public Health,258.7,41.14,0,2
30.047778,76.845833,Kurukshetra,Pipli,Dhir Pur,256.05,42.98,0,2
29.956389,76.960833,Kurukshetra,Pipli,Karahmi,259.26,44.01,0,2
29.984444,76.955,Kurukshetra,Pipli,Mathana,258.44,39.08,0,2
30.048889,76.916111,Kurukshetra,Pipli,Morthala,259.35,43.67,0,2
29.973491,76.887473,Kurukshetra,Pipli,Pipli,258.52,38.2,0,2
30.056505,76.847323,Kurukshetra,Pipli,Sarai Sukhi,255.4,45.11,0,2
30.018889,76.862778,Kurukshetra,Pipli,Sirsala,260.1,39.36,0,2
29.947778,76.905556,Kurukshetra,Pipli,Umri,258.5,40.02,0,2
30.15,76.9075,Kurukshetra,Shahbad,Jandheri,264.75,47.3,0,2
30.145093,76.791307,Kurukshetra,Shahbad,Jharoli Khurd,258.1,49.23,0,2
30.178343,76.830251,Kurukshetra,Shahbad,Kalsani,265.5,51.38,0,2
30.112778,76.936111,Kurukshetra,Shahbad,Kharindwa,258.3,48.17,0,2
30.212222,76.874167,Kurukshetra,Shahbad,Landi,263.8,55.9,0,2
30.246389,76.851944,Kurukshetra,Shahbad,Mohri,267.1,8.11,1,2
30.246389,76.851944,Kurukshetra,Shahbad,Mohri,267.1,34.51,0,2
30.18,76.767222,Kurukshetra,Shahbad,Nalvi,257,50.63,0,2
30.183476,76.943634,Kurukshetra,Shahbad,Padlu,267.1,48.7,0,2
30.079856,76.871971,Kurukshetra,Shahbad,Ram Nagar,260.24,44.93,0,2
30.175833,76.919444,Kurukshetra,Shahbad,Rawa,274.1,47.7,0,2
30.153266,76.87736,Kurukshetra,Shahbad,Shahbad (DWLR),263.68,50,0,2
30.135556,76.767222,Kurukshetra,Shahbad,Tangore,257.35,44.24,0,2
30.124722,76.884167,Kurukshetra,Shahbad,Teora,260.7,47.3,0,2
30.120687,76.831715,Kurukshetra,Shahbad,Tigri,259.2,47.96,0,2
30.141389,76.950556,Kurukshetra,Shahbad,Yara,261.75,47.9,0,2
30.072222,76.801944,Kurukshetra,Thanesar,Ajarani,255.1,48.7,0,2
30.096436,76.785771,Kurukshetra,Thanesar,Ajrana Kl.,255.9,46.15,0,2
29.908889,76.734444,Kurukshetra,Thanesar,Barna,248,30.8,0,2
29.890833,76.851111,Kurukshetra,Thanesar,Bir Amin,253.8,33.06,0,2
29.981389,76.781389,Kurukshetra,Thanesar,Dabkheri,251,34.25,0,2
30.034444,76.806667,Kurukshetra,Thanesar,Dhurala (Chocked),253.79,40,0,2
29.905278,76.705278,Kurukshetra,Thanesar,Ghararsi,252.75,33.1,0,2
30.021271,76.798518,Kurukshetra,Thanesar,Hansala,253.6,38.6,0,2
30.024126,76.774325,Kurukshetra,Thanesar,Hasan Pur,254.1,38.4,0,2
29.885278,76.753333,Kurukshetra,Thanesar,Hathira,252.11,29.3,0,2
29.961667,76.7425,Kurukshetra,Thanesar,Indbari,250.75,31.9,0,2
29.989676,76.795113,Kurukshetra,Thanesar,Jogna Khera PF,252.5,35.85,0,2
29.959722,76.771389,Kurukshetra,Thanesar,Jyotisar,253.1,33.25,0,2
29.938056,76.856667,Kurukshetra,Thanesar,Kheri Ram Nagar,254,38.5,0,2
29.894507,76.787047,Kurukshetra,Thanesar,Kirmach (Chocked),250.4,35.95,0,2
30.0325,76.910278,Kurukshetra,Thanesar,Kolla Pur/Ramgarh,257.65,38.11,0,2
29.9525,76.724722,Kurukshetra,Thanesar,Lohar Majra,249.3,32.15,0,2
